unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1.6962E+12,10/2/2023 0:00,SOL/USD,23.82,24.709,22.933,23.409,19316.77751,452186.4448
1.69612E+12,10/1/2023 0:00,SOL/USD,21.38,24.5,21.146,23.82,22550.12137,537143.8911
1.69603E+12,9/30/2023 0:00,SOL/USD,20.308,21.799,20.076,21.38,7869.016495,168239.5727
1.69595E+12,9/29/2023 0:00,SOL/USD,20.014,20.43,19.865,20.308,7860.307307,159627.1208
1.69586E+12,9/28/2023 0:00,SOL/USD,19.137,20.014,19.116,20.014,9823.778281,196613.09851593402
1.69577E+12,9/27/2023 0:00,SOL/USD,19.207,19.46,18.74,19.137,6017.635665,115159.4937
1.69569E+12,9/26/2023 0:00,SOL/USD,19.36,19.498,18.75,19.207,6696.762168,128624.711
1.6956E+12,9/25/2023 0:00,SOL/USD,19.28,19.738,19.104,19.36,4888.949175,94650.05602799999
1.69551E+12,9/24/2023 0:00,SOL/USD,19.481,19.667,19.213,19.28,2152.822851,41506.42457
1.69543E+12,9/23/2023 0:00,SOL/USD,19.436,19.556,19.285,19.481,5821.154119,113401.90339223901
1.69534E+12,9/22/2023 0:00,SOL/USD,19.445,19.755,19.17,19.436,3759.814883,73075.76207
1.69525E+12,9/21/2023 0:00,SOL/USD,20.286,20.299,19.297,19.445,11337.94846,220466.4077
1.69517E+12,9/20/2023 0:00,SOL/USD,20.041,20.511,19.82,20.286,7950.86303,161291.20742658002
1.69508E+12,9/19/2023 0:00,SOL/USD,19.63,20.383,19.59,20.041,9131.89603,183012.3283
1.695E+12,9/18/2023 0:00,SOL/USD,18.805,20.15,18.617,19.63,14861.00179,291721.46513769997
1.69491E+12,9/17/2023 0:00,SOL/USD,19.12,19.85,18.672,18.805,3569.290954,67120.51639
1.69482E+12,9/16/2023 0:00,SOL/USD,19.187,19.449,18.885,19.12,4718.933814,90226.01452
1.69474E+12,9/15/2023 0:00,SOL/USD,18.893,19.467,18.567,19.187,9661.097427,185367.47633184903
1.69465E+12,9/14/2023 0:00,SOL/USD,18.402,19.281,18.402,18.893,9986.244103,188670.10983797902
1.69456E+12,9/13/2023 0:00,SOL/USD,18.012,18.577,17.726,18.402,19391.4792,356842.0002
1.69448E+12,9/12/2023 0:00,SOL/USD,17.717,18.75,17.577,18.012,7686.044161,138441.0274
1.69439E+12,9/11/2023 0:00,SOL/USD,18.317,18.429,17.381,17.717,28030.32412,496613.25238088897
1.6943E+12,9/10/2023 0:00,SOL/USD,19.46,19.46,17.85,18.317,22091.35613,404647.3703
1.69422E+12,9/9/2023 0:00,SOL/USD,19.604,19.611,19.389,19.46,3561.078584,69298.58924
1.69413E+12,9/8/2023 0:00,SOL/USD,19.893,20.264,19.4,19.604,5575.92846,109310.5015
1.69404E+12,9/7/2023 0:00,SOL/USD,19.604,19.989,19.333,19.893,7843.628768,156033.3071
1.69396E+12,9/6/2023 0:00,SOL/USD,20.28,20.424,19.137,19.604,14175.40829,277894.7041
1.69387E+12,9/5/2023 0:00,SOL/USD,19.499,20.578,19.042,20.28,16241.6691,329381.0494
1.69379E+12,9/4/2023 0:00,SOL/USD,19.571,20,19.198,19.499,6152.922372,119975.83333162799
1.6937E+12,9/3/2023 0:00,SOL/USD,19.472,19.652,19.248,19.571,3215.349873,62927.61236448301
1.69361E+12,9/2/2023 0:00,SOL/USD,19.356,19.664,19.144,19.472,2433.241349,47380.07555
1.69353E+12,9/1/2023 0:00,SOL/USD,19.733,19.921,19.031,19.356,10547.69178,204161.1221
1.69344E+12,8/31/2023 0:00,SOL/USD,20.86,21.251,19.6,19.733,15815.32708,312083.84923017403
1.69335E+12,8/30/2023 0:00,SOL/USD,21.735,21.987,20.596,20.86,11984.78525,250002.6203
1.69327E+12,8/29/2023 0:00,SOL/USD,20.636,22.128,20.129,21.735,31349.1344,681373.4361187951
1.69318E+12,8/28/2023 0:00,SOL/USD,20.826,20.826,20.02,20.636,7467.38388,154096.9337
1.69309E+12,8/27/2023 0:00,SOL/USD,20.264,20.894,20.264,20.826,4484.953107,93403.63340638201
1.69301E+12,8/26/2023 0:00,SOL/USD,20.4,20.423,20.2,20.264,4478.726076,90756.9052
1.69292E+12,8/25/2023 0:00,SOL/USD,21.047,21.053,20.088,20.4,8209.243095,167468.55913799998
1.69284E+12,8/24/2023 0:00,SOL/USD,21.655,21.987,20.676,21.047,18396.30159,387186.95945949503
1.69275E+12,8/23/2023 0:00,SOL/USD,20.576,21.816,20.373,21.655,7722.778718,167236.7731
1.69266E+12,8/22/2023 0:00,SOL/USD,21.176,21.25,19.28,20.576,12757.92398,262507.0438
1.69258E+12,8/21/2023 0:00,SOL/USD,21.787,21.787,20.46,21.176,32200.73287,681882.7193398239
1.69249E+12,8/20/2023 0:00,SOL/USD,21.879,22.047,21.589,21.787,5199.628368,113284.30325361599
1.6924E+12,8/19/2023 0:00,SOL/USD,21.258,22.203,21.258,21.879,4788.847397,104775.19219896299
1.69232E+12,8/18/2023 0:00,SOL/USD,21.688,22.205,20.961,21.258,16756.22979,356203.9329
1.69223E+12,8/17/2023 0:00,SOL/USD,22.79,24.483,21.151,21.688,29528.14322,640406.3701
1.69214E+12,8/16/2023 0:00,SOL/USD,23.87,24.014,22.525,22.79,15643.85882,356523.5424
1.69206E+12,8/15/2023 0:00,SOL/USD,25.141,25.368,23.73,23.87,11391.01893,271903.62183523003
1.69197E+12,8/14/2023 0:00,SOL/USD,24.247,25.25,24.064,25.141,16303.32493,409881.89196456596
1.69188E+12,8/13/2023 0:00,SOL/USD,24.923,24.953,24.209,24.247,5339.35573,129463.3584
1.6918E+12,8/12/2023 0:00,SOL/USD,24.542,25.2,24.4,24.923,8375.140127,208733.6174
1.69171E+12,8/11/2023 0:00,SOL/USD,24.632,24.83,24.316,24.542,6972.906075,171129.0609
1.69163E+12,8/10/2023 0:00,SOL/USD,24.365,24.857,24.127,24.632,7386.429087,181942.52127098403
1.69154E+12,8/9/2023 0:00,SOL/USD,24.207,24.969,24.127,24.365,11809.60317,287740.9813
1.69145E+12,8/8/2023 0:00,SOL/USD,23.053,24.729,23.014,24.207,28265.80755,684230.4034
1.69137E+12,8/7/2023 0:00,SOL/USD,23.15,23.6,22.34,23.053,6007.234205,138484.7701
1.69128E+12,8/6/2023 0:00,SOL/USD,22.633,23.419,22.582,23.15,8424.148464,195019.03694159997
1.69119E+12,8/5/2023 0:00,SOL/USD,22.859,22.911,22.272,22.633,4106.194939,92935.51005438699
1.69111E+12,8/4/2023 0:00,SOL/USD,22.6,23.544,22.495,22.859,6319.851351,144465.48203250903
1.69102E+12,8/3/2023 0:00,SOL/USD,23.174,23.373,22.469,22.6,10181.15001,230093.9901
1.69093E+12,8/2/2023 0:00,SOL/USD,24.041,24.232,22.878,23.174,12954.09578,300198.2155
1.69085E+12,8/1/2023 0:00,SOL/USD,23.714,24.041,22.8,24.041,26924.15781,647283.6778
1.69076E+12,7/31/2023 0:00,SOL/USD,24.261,24.783,23.54,23.714,22097.44646,524018.8452
1.69068E+12,7/30/2023 0:00,SOL/USD,25.158,25.207,23.57,24.261,20738.89613,503146.3589
1.69059E+12,7/29/2023 0:00,SOL/USD,24.817,25.383,24.759,25.158,5084.297051,127910.74520905799
1.6905E+12,7/28/2023 0:00,SOL/USD,25.093,26,24.55,24.817,6794.827417,168627.23200768902
1.69042E+12,7/27/2023 0:00,SOL/USD,25.082,25.644,24.681,25.093,31321.83083,785958.701
1.69033E+12,7/26/2023 0:00,SOL/USD,23.297,25.649,23.194,25.082,18674.95539,468405.2311
1.69024E+12,7/25/2023 0:00,SOL/USD,23.421,23.566,22.749,23.297,23604.02271,549902.9172
1.69016E+12,7/24/2023 0:00,SOL/USD,24.765,24.822,22.94,23.421,24672.77802,577861.1339
1.69007E+12,7/23/2023 0:00,SOL/USD,24.524,25.27,24.184,24.765,12557.94415,310997.4868
1.68998E+12,7/22/2023 0:00,SOL/USD,25.478,25.958,24.271,24.524,9637.247263,236343.8519
1.6899E+12,7/21/2023 0:00,SOL/USD,25.553,26.118,25.279,25.478,20475.51683,521675.2177
1.68981E+12,7/20/2023 0:00,SOL/USD,26.47,27.368,25.159,25.553,41241.22206,1053836.947
1.68972E+12,7/19/2023 0:00,SOL/USD,25.568,26.99,25.409,26.47,28053.96814,742588.5366128599
1.68964E+12,7/18/2023 0:00,SOL/USD,26.815,27.073,24.8,25.568,23466.9165,600002.1209697281
1.68955E+12,7/17/2023 0:00,SOL/USD,27.352,28.46,25.637,26.815,21307.39221,571357.7221
1.68947E+12,7/16/2023 0:00,SOL/USD,27.5,28.648,26.496,27.352,12938.08573,353882.521
1.68938E+12,7/15/2023 0:00,SOL/USD,26.754,29.114,26.511,27.5,23898.82302,657217.6331
1.68929E+12,7/14/2023 0:00,SOL/USD,26.087,32,25.3,26.754,85275.29086,2281455.131695194
1.68921E+12,7/13/2023 0:00,SOL/USD,21.959,26.82,21.45,26.087,84733.85037,2210451.9545500157
1.68912E+12,7/12/2023 0:00,SOL/USD,22.085,22.87,21.744,21.959,20253.02704,444736.2207
1.68903E+12,7/11/2023 0:00,SOL/USD,21.304,22.374,21.223,22.085,13564.53333,299572.7185
1.68895E+12,7/10/2023 0:00,SOL/USD,21.38,21.759,20.492,21.304,13627.51411,290320.56059943995
1.68886E+12,7/9/2023 0:00,SOL/USD,21.836,22.353,21.021,21.38,9336.198462,199607.92311755999
1.68877E+12,7/8/2023 0:00,SOL/USD,21.632,22.48,21.394,21.836,16776.83022,366338.8647
1.68869E+12,7/7/2023 0:00,SOL/USD,19.865,21.97,19.5,21.632,30268.30333,654763.9376
1.6886E+12,7/6/2023 0:00,SOL/USD,18.989,20.995,18.89,19.865,28382.06474,563809.7160799649
1.68852E+12,7/5/2023 0:00,SOL/USD,19.165,19.393,18.354,18.989,10565.85092,200634.94310089102
1.68843E+12,7/4/2023 0:00,SOL/USD,19.258,19.9,19.083,19.165,9858.296387,188934.2503
1.68834E+12,7/3/2023 0:00,SOL/USD,19.57,19.655,18.996,19.258,17770.62985,342226.7896
1.68826E+12,7/2/2023 0:00,SOL/USD,18.787,19.842,18.589,19.57,7255.847549,141996.9365
1.68817E+12,7/1/2023 0:00,SOL/USD,18.985,19.085,18.049,18.787,8638.620225,162293.7582
1.68808E+12,6/30/2023 0:00,SOL/USD,17.97,20,17.2,18.985,30499.75824,579037.9102
1.688E+12,6/29/2023 0:00,SOL/USD,15.969,18.266,15.896,17.97,15925.85622,286187.6362
1.68791E+12,6/28/2023 0:00,SOL/USD,16.637,16.637,15.623,15.969,18432.23775,294344.4046
1.68782E+12,6/27/2023 0:00,SOL/USD,16.278,16.94,16.233,16.637,47485.16052,790010.6155546029
1.68774E+12,6/26/2023 0:00,SOL/USD,17.017,17.108,15.935,16.278,19234.03488,313091.61976036197
1.68765E+12,6/25/2023 0:00,SOL/USD,16.759,17.379,16.624,17.017,3343.805422,56901.53687
1.68756E+12,6/24/2023 0:00,SOL/USD,17.143,17.533,16.511,16.759,13594.14666,227824.3039
1.68748E+12,6/23/2023 0:00,SOL/USD,16.763,17.562,16.19,17.143,12713.34545,217944.88101506402
1.68739E+12,6/22/2023 0:00,SOL/USD,17.268,17.788,16.76,16.763,20899.24626,350334.065
1.68731E+12,6/21/2023 0:00,SOL/USD,16.63,17.408,16.578,17.268,22134.48276,382218.2483
1.68722E+12,6/20/2023 0:00,SOL/USD,16.126,16.688,15.74,16.63,27765.22254,461735.6508
1.68713E+12,6/19/2023 0:00,SOL/USD,15.45,16.126,15.418,16.126,12340.63972,199005.1561
1.68705E+12,6/18/2023 0:00,SOL/USD,15.711,15.881,15.402,15.45,4255.001064,65739.76644
1.68696E+12,6/17/2023 0:00,SOL/USD,15.318,16.1,15.18,15.711,15017.42872,235938.82266705303
1.68687E+12,6/16/2023 0:00,SOL/USD,14.743,15.42,14.395,15.318,9371.491252,143552.50299813598
1.68679E+12,6/15/2023 0:00,SOL/USD,14.492,15.049,14.132,14.743,23066.4101,340068.0841
1.6867E+12,6/14/2023 0:00,SOL/USD,15.03,15.98,14.24,14.492,63717.85736,923399.1888031521
1.68661E+12,6/13/2023 0:00,SOL/USD,15.2,16,14.761,15.03,10715.53164,161054.44048907998
1.68653E+12,6/12/2023 0:00,SOL/USD,15.559,15.782,14.9,15.2,18686.24478,284030.9206
1.68644E+12,6/11/2023 0:00,SOL/USD,15.769,16.289,15.15,15.559,19834.85462,308610.503
1.68636E+12,6/10/2023 0:00,SOL/USD,17.385,19.048,12.76,15.769,82927.01337,1307676.073784223
1.68627E+12,6/9/2023 0:00,SOL/USD,18.891,19.333,17.119,17.385,31117.30734,540974.3881
1.68618E+12,6/8/2023 0:00,SOL/USD,18.632,19.108,18.282,18.891,11410.30301,215552.0342
1.6861E+12,6/7/2023 0:00,SOL/USD,20.393,20.501,18.517,18.632,37903.72768,706222.2540778641
1.68601E+12,6/6/2023 0:00,SOL/USD,20.016,20.681,19.261,20.393,37057.66805,755717.0246
1.68592E+12,6/5/2023 0:00,SOL/USD,21.825,22.028,19.23,20.016,58610.95792,1173156.934
1.68584E+12,6/4/2023 0:00,SOL/USD,21.186,22.297,21.045,21.825,17374.84218,379205.9305
1.68575E+12,6/3/2023 0:00,SOL/USD,21.263,21.35,20.983,21.186,3155.643151,66855.4558
1.68566E+12,6/2/2023 0:00,SOL/USD,20.5,21.374,20.306,21.263,14062.02638,299000.86687541404
1.68558E+12,6/1/2023 0:00,SOL/USD,20.82,20.994,20.432,20.5,7505.02007,153852.9114
1.68549E+12,5/31/2023 0:00,SOL/USD,21.249,21.378,20.396,20.82,12460.13599,259420.0313
1.6854E+12,5/30/2023 0:00,SOL/USD,20.592,21.424,20.482,21.249,22555.85461,479289.35469288594
1.68532E+12,5/29/2023 0:00,SOL/USD,20.807,20.995,20.288,20.592,10830.61644,223024.05371188797
1.68523E+12,5/28/2023 0:00,SOL/USD,20.43,21.186,20.319,20.807,15870.49554,330217.4007
1.68515E+12,5/27/2023 0:00,SOL/USD,19.366,20.511,19.355,20.43,7934.251334,162096.75475361999
1.68506E+12,5/26/2023 0:00,SOL/USD,19.259,19.551,19.195,19.366,12939.08976,250578.41219533002
1.68497E+12,5/25/2023 0:00,SOL/USD,19.233,19.553,18.79,19.259,8692.394265,167406.8211
1.68489E+12,5/24/2023 0:00,SOL/USD,20.051,20.075,18.693,19.233,17627.21995,339024.3212
1.6848E+12,5/23/2023 0:00,SOL/USD,19.526,20.163,19.431,20.051,18449.83057,369937.5527
1.68471E+12,5/22/2023 0:00,SOL/USD,19.611,20.011,19.287,19.526,8376.38278,163557.2502
1.68463E+12,5/21/2023 0:00,SOL/USD,20.273,20.385,19.467,19.611,10627.77987,208421.39110901402
1.68454E+12,5/20/2023 0:00,SOL/USD,20.346,20.394,20.09,20.273,4354.46666,88278.1026
1.68445E+12,5/19/2023 0:00,SOL/USD,20.342,20.573,20.259,20.346,3022.042172,61486.47003
1.68437E+12,5/18/2023 0:00,SOL/USD,21.058,21.085,20.105,20.342,11418.1367,232267.73681242598
1.68428E+12,5/17/2023 0:00,SOL/USD,20.848,21.2,20.1,21.058,5672.399923,119449.3976
1.6842E+12,5/16/2023 0:00,SOL/USD,21.011,21.134,20.449,20.848,5242.17742,109288.9149
1.68411E+12,5/15/2023 0:00,SOL/USD,20.943,21.515,20.619,21.011,11335.06676,238161.08758930498
1.68402E+12,5/14/2023 0:00,SOL/USD,20.851,21.298,20.671,20.943,3110.208196,65137.090248828004
1.68394E+12,5/13/2023 0:00,SOL/USD,20.906,21.291,20.8,20.851,10519.1351,219334.4859
1.68385E+12,5/12/2023 0:00,SOL/USD,20.357,21.298,19.911,20.906,14717.50908,307684.24484738597
1.68376E+12,5/11/2023 0:00,SOL/USD,20.928,20.946,19.748,20.357,17578.50583,357845.6431
1.68368E+12,5/10/2023 0:00,SOL/USD,20.7,21.312,20,20.928,24320.91718,508988.1548
1.68359E+12,5/9/2023 0:00,SOL/USD,20.666,21,20.45,20.7,13187.4445,272980.10104649997
1.6835E+12,5/8/2023 0:00,SOL/USD,21.7,21.821,20.418,20.666,35767.15862,739164.1
1.68342E+12,5/7/2023 0:00,SOL/USD,22.014,22.779,21.7,21.7,9386.082673,203677.994
1.68333E+12,5/6/2023 0:00,SOL/USD,22.842,23.279,21.595,22.014,29607.28972,651774.8758
1.68324E+12,5/5/2023 0:00,SOL/USD,21.742,23.115,21.639,22.842,19009.20742,434208.3158
1.68316E+12,5/4/2023 0:00,SOL/USD,22.252,22.469,21.626,21.742,14618.91787,317844.51241650805
1.68307E+12,5/3/2023 0:00,SOL/USD,22.27,22.666,21.244,22.252,22556.24917,501921.6566
1.68299E+12,5/2/2023 0:00,SOL/USD,21.98,22.399,21.759,22.27,8416.752925,187441.0876
1.6829E+12,5/1/2023 0:00,SOL/USD,22.725,22.913,21.578,21.98,12453.36878,273725.0458
1.68281E+12,4/30/2023 0:00,SOL/USD,23.159,23.995,22.713,22.725,7262.039162,165029.84
1.68273E+12,4/29/2023 0:00,SOL/USD,23.369,23.916,22.933,23.159,21130.81575,489368.56204688596
1.68264E+12,4/28/2023 0:00,SOL/USD,22.348,23.517,22.2,23.369,11839.33536,276673.428
1.68255E+12,4/27/2023 0:00,SOL/USD,21.282,22.512,21.204,22.348,16069.17315,359113.8816
1.68247E+12,4/26/2023 0:00,SOL/USD,21.922,22.948,20.4,21.282,31183.37317,663644.5478
1.68238E+12,4/25/2023 0:00,SOL/USD,21.359,21.942,20.744,21.922,15966.85939,350025.4915
1.68229E+12,4/24/2023 0:00,SOL/USD,21.469,22,21.026,21.359,12677.2343,270773.0474
1.68221E+12,4/23/2023 0:00,SOL/USD,21.804,22.27,20.969,21.469,12140.39997,260642.24684858503
1.68212E+12,4/22/2023 0:00,SOL/USD,21.269,21.981,21.052,21.804,7906.535486,172394.09973674398
1.68204E+12,4/21/2023 0:00,SOL/USD,21.979,22.382,20.913,21.269,19222.86456,408851.1063
1.68195E+12,4/20/2023 0:00,SOL/USD,22.72,23.154,21.585,21.979,33584.44837,738152.5906143349
1.68186E+12,4/19/2023 0:00,SOL/USD,24.832,24.975,21.773,22.72,48829.19361,1109399.2788873601
1.68178E+12,4/18/2023 0:00,SOL/USD,24.585,25.398,24.004,24.832,17768.63442,441230.72986777604
1.68169E+12,4/17/2023 0:00,SOL/USD,25.359,26.018,24.326,24.585,38462.36316,945597.1982394301
1.6816E+12,4/16/2023 0:00,SOL/USD,24.068,25.487,23.838,25.359,24560.05674,622818.4788
1.68152E+12,4/15/2023 0:00,SOL/USD,24.719,24.791,23.837,24.068,16520.5621,397616.8886
1.68143E+12,4/14/2023 0:00,SOL/USD,24.435,25.502,23.783,24.719,29458.6681,728188.8168
1.68134E+12,4/13/2023 0:00,SOL/USD,23.803,25.304,23.678,24.435,35092.05646,857474.3995023599
1.68126E+12,4/12/2023 0:00,SOL/USD,23.053,24.783,22.35,23.803,58868.28811,1401241.861810921
1.68117E+12,4/11/2023 0:00,SOL/USD,20.849,23.73,20.849,23.053,55187.69063,1272241.8320472839
1.68108E+12,4/10/2023 0:00,SOL/USD,20.311,20.962,20.092,20.849,12228.18498,254945.4286
1.681E+12,4/9/2023 0:00,SOL/USD,20.044,20.444,19.896,20.311,3596.161746,73041.64122300601
1.68091E+12,4/8/2023 0:00,SOL/USD,20.477,20.732,19.876,20.044,8448.614109,169344.0212
1.68083E+12,4/7/2023 0:00,SOL/USD,20.643,20.783,20.257,20.477,5230.803219,107111.15751546301
1.68074E+12,4/6/2023 0:00,SOL/USD,20.964,20.964,20.475,20.643,8114.40643,167505.6919
1.68065E+12,4/5/2023 0:00,SOL/USD,20.923,21.328,20.582,20.964,14953.37904,313482.6382
1.68057E+12,4/4/2023 0:00,SOL/USD,20.464,21.264,20.348,20.923,14473.84796,302836.3209
1.68048E+12,4/3/2023 0:00,SOL/USD,20.547,21.006,19.993,20.464,19955.38902,408367.08090527996
1.68039E+12,4/2/2023 0:00,SOL/USD,21.087,21.312,20.257,20.547,9680.535365,198905.9601
1.68031E+12,4/1/2023 0:00,SOL/USD,21.179,21.35,20.772,21.087,11104.46532,234159.86011849198
1.68022E+12,3/31/2023 0:00,SOL/USD,20.419,21.5,20.065,21.179,25735.32057,545048.3544
1.68013E+12,3/30/2023 0:00,SOL/USD,21.114,21.68,20.17,20.419,36885.41194,753163.2264
1.68005E+12,3/29/2023 0:00,SOL/USD,20.463,21.542,20.448,21.114,28733.07587,606670.1639
1.67996E+12,3/28/2023 0:00,SOL/USD,19.918,20.869,19.645,20.463,21350.29461,436891.07856350404
1.67988E+12,3/27/2023 0:00,SOL/USD,20.973,20.995,19.376,19.918,21413.00895,426504.31220634596
1.67979E+12,3/26/2023 0:00,SOL/USD,20.434,21.189,20.325,20.973,12604.44719,264353.071
1.6797E+12,3/25/2023 0:00,SOL/USD,20.661,20.994,20.127,20.434,9818.069924,200622.4408
1.67962E+12,3/24/2023 0:00,SOL/USD,22.282,22.303,20.321,20.661,60700.94822,1254142.291256064
1.67953E+12,3/23/2023 0:00,SOL/USD,21.507,22.781,21.152,22.282,54840.56821,1221957.541
1.67944E+12,3/22/2023 0:00,SOL/USD,22.597,23.129,21.017,21.507,61085.42698,1313764.278123381
1.67936E+12,3/21/2023 0:00,SOL/USD,22.205,23.4,21.614,22.597,54059.2732,1221577.396545594
1.67927E+12,3/20/2023 0:00,SOL/USD,21.929,23.95,21.457,22.205,73950.28359,1642066.0470937449
1.67918E+12,3/19/2023 0:00,SOL/USD,21.245,22.516,21.245,21.929,30442.9684,667583.8541
1.6791E+12,3/18/2023 0:00,SOL/USD,21.651,22.964,21.13,21.245,49838.40419,1058816.8970590401
1.67901E+12,3/17/2023 0:00,SOL/USD,19.727,21.718,19.478,21.651,47838.56671,1035752.807816559
1.67892E+12,3/16/2023 0:00,SOL/USD,19.346,19.942,18.966,19.727,12887.92705,254240.1369
1.67884E+12,3/15/2023 0:00,SOL/USD,20.91,21.539,18.754,19.346,50121.01626,969641.1806239979
1.67875E+12,3/14/2023 0:00,SOL/USD,20.495,22.187,19.903,20.91,66933.3775,1399576.924
1.67867E+12,3/13/2023 0:00,SOL/USD,20.284,21.728,19.04,20.495,67452.70549,1382443.199079035
1.67858E+12,3/12/2023 0:00,SOL/USD,18.771,21,17.916,20.284,36661.05554,743632.8506
1.67849E+12,3/11/2023 0:00,SOL/USD,18.216,20.033,17.324,18.771,63556.39963,1193017.1773984171
1.67841E+12,3/10/2023 0:00,SOL/USD,17.336,18.38,16.007,18.216,72431.54942,1319413.104
1.67832E+12,3/9/2023 0:00,SOL/USD,18.408,19.345,16.708,17.336,59577.88581,1032842.2284021599
1.67823E+12,3/8/2023 0:00,SOL/USD,20.233,20.373,18.112,18.408,33829.33075,622730.3205
1.67815E+12,3/7/2023 0:00,SOL/USD,20.685,20.929,19.75,20.233,23236.38181,470141.71312126395
1.67806E+12,3/6/2023 0:00,SOL/USD,20.983,21.173,20.47,20.685,12982.32212,268539.33299014496
1.67797E+12,3/5/2023 0:00,SOL/USD,20.987,21.701,20.861,20.983,5457.283663,114510.1831
1.67789E+12,3/4/2023 0:00,SOL/USD,21.385,21.605,20.222,20.987,19652.76995,412452.68291966297
1.6778E+12,3/3/2023 0:00,SOL/USD,21.971,22.008,20.358,21.385,27981.21941,598378.377
1.67772E+12,3/2/2023 0:00,SOL/USD,22.515,22.646,21.684,21.971,8127.684037,178573.346
1.67763E+12,3/1/2023 0:00,SOL/USD,21.884,22.901,21.673,22.515,11656.12012,262437.5445
1.67754E+12,2/28/2023 0:00,SOL/USD,22.678,22.74,21.761,21.884,18416.58622,403028.5729
1.67746E+12,2/27/2023 0:00,SOL/USD,23.269,23.4,22.328,22.678,30904.39193,700849.8001658621
1.67737E+12,2/26/2023 0:00,SOL/USD,22.404,23.503,22.234,23.269,13918.20281,323862.66113935196
1.67728E+12,2/25/2023 0:00,SOL/USD,23.065,23.321,21.429,22.404,33659.24043,754101.6226
1.6772E+12,2/24/2023 0:00,SOL/USD,23.932,24.115,22.5,23.065,36807.95032,848975.374
1.67711E+12,2/23/2023 0:00,SOL/USD,24.179,24.67,23.605,23.932,35541.50946,850579.4044
1.67702E+12,2/22/2023 0:00,SOL/USD,24.963,25.213,23.213,24.179,73103.6492,1767573.1339826211
1.67694E+12,2/21/2023 0:00,SOL/USD,26.251,26.614,24.487,24.963,40024.91064,999141.8443063201
1.67685E+12,2/20/2023 0:00,SOL/USD,24.888,27.112,24.118,26.251,86600.06473,2273338.299174728
1.67676E+12,2/19/2023 0:00,SOL/USD,23.479,25.61,23.233,24.888,53549.38121,1332736.9994300401
1.67668E+12,2/18/2023 0:00,SOL/USD,23.195,23.9,22.942,23.479,13920.43293,326837.84469303297
1.67659E+12,2/17/2023 0:00,SOL/USD,22.292,23.544,22.003,23.195,22658.17947,525556.4727834549
1.67651E+12,2/16/2023 0:00,SOL/USD,23.886,24.152,22.2,22.292,47828.36648,1066189.945661328
1.67642E+12,2/15/2023 0:00,SOL/USD,21.841,23.97,21.46,23.886,28279.85856,675492.7014447299
1.67633E+12,2/14/2023 0:00,SOL/USD,20.8,22.401,20.441,21.841,56875.60222,1242220.028174384
1.67625E+12,2/13/2023 0:00,SOL/USD,21.517,21.605,19.76,20.8,37777.63553,785774.8189
1.67616E+12,2/12/2023 0:00,SOL/USD,20.815,22.488,20.639,21.517,28885.53212,621529.9947
1.67607E+12,2/11/2023 0:00,SOL/USD,20.118,20.909,20.118,20.815,14998.88083,312201.7046
1.67599E+12,2/10/2023 0:00,SOL/USD,20.448,21.182,19.585,20.118,45972.18401,924868.3979332979
1.6759E+12,2/9/2023 0:00,SOL/USD,23.175,23.425,20.01,20.448,66267.05055,1355028.649564608
1.67581E+12,2/8/2023 0:00,SOL/USD,23.834,24.248,22.795,23.175,20714.06491,480048.45421972504
1.67573E+12,2/7/2023 0:00,SOL/USD,22.66,23.968,22.549,23.834,36010.05855,858263.7354
1.67564E+12,2/6/2023 0:00,SOL/USD,23.48,23.727,22.503,22.66,35183.44777,797256.9264228799
1.67556E+12,2/5/2023 0:00,SOL/USD,24.311,24.457,23.025,23.48,39397.37053,925050.26
1.67547E+12,2/4/2023 0:00,SOL/USD,24.673,24.933,24.2,24.311,12248.63542,297776.5757
1.67538E+12,2/3/2023 0:00,SOL/USD,24.322,25.077,24.024,24.673,39284.24783,969260.2465862249
1.6753E+12,2/2/2023 0:00,SOL/USD,24.985,26.122,24.049,24.322,83141.29597,2022162.600655306
1.67521E+12,2/1/2023 0:00,SOL/USD,23.93,25.235,22.5,24.985,47846.36975,1195441.548078825
1.67512E+12,1/31/2023 0:00,SOL/USD,23.955,24.469,23.5,23.93,24272.79666,580848.0239780799
1.67504E+12,1/30/2023 0:00,SOL/USD,26.117,26.305,23.096,23.955,83744.3544,2006096.009628045
1.67495E+12,1/29/2023 0:00,SOL/USD,24.006,26.78,23.735,26.117,66102.92165,1726410.0047852842
1.67486E+12,1/28/2023 0:00,SOL/USD,24.421,25.221,23.723,24.006,25809.82714,619590.7102
1.67478E+12,1/27/2023 0:00,SOL/USD,24.325,24.949,23.317,24.421,42554.69669,1039228.2478664899
1.67469E+12,1/26/2023 0:00,SOL/USD,24.49,25.227,23.751,24.325,33731.52305,820519.2982398999
1.6746E+12,1/25/2023 0:00,SOL/USD,22.779,25.438,22.25,24.49,46450.81595,1137580.4826644799
1.67452E+12,1/24/2023 0:00,SOL/USD,24.307,25.228,22.316,22.779,58288.09126,1327744.430834319
1.67443E+12,1/23/2023 0:00,SOL/USD,24.212,24.916,23.723,24.307,24036.47489,584254.595
1.67435E+12,1/22/2023 0:00,SOL/USD,24.564,25.414,23.484,24.212,35535.15618,860377.2014543719
1.67426E+12,1/21/2023 0:00,SOL/USD,25.53,26.515,24.315,24.564,50585.74717,1242588.293410188
